Level,Region,Division,School_ID ,Province,Modified_ClassOrg_BasedonEnrollment,IndexScore
JHS,Region I,"Pangasinan II, Binalonan",300325,PANGASINAN,Monograde,0.06
JHS,Region I,"Pangasinan II, Binalonan",300326,PANGASINAN,Monograde,0.08
JHS,Region I,"Pangasinan II, Binalonan",300327,PANGASINAN,Monograde,0.11
JHS,Region I,"Pangasinan II, Binalonan",300328,PANGASINAN,Monograde,0.04
JHS,Region I,"Pangasinan II, Binalonan",300329,PANGASINAN,Monograde,0.05
JHS,Region I,"Pangasinan II, Binalonan",300330,PANGASINAN,Monograde,0.05
JHS,Region I,"Pangasinan II, Binalonan",300331,PANGASINAN,Monograde,0.1
JHS,Region I,"Pangasinan II, Binalonan",300332,PANGASINAN,Monograde,0.03
JHS,Region I,"Pangasinan II, Binalonan",300333,PANGASINAN,Monograde,0.18
JHS,Region I,"Pangasinan II, Binalonan",300334,PANGASINAN,Monograde,0.07
JHS,Region I,"Pangasinan II, Binalonan",300335,PANGASINAN,Monograde,0.06
JHS,Region I,"Pangasinan II, Binalonan",300336,PANGASINAN,Monograde,0.07
JHS,Region I,"Pangasinan II, Binalonan",300337,PANGASINAN,Monograde,0.06
JHS,Region I,"Pangasinan II, Binalonan",300338,PANGASINAN,Monograde,0.12
JHS,Region I,"Pangasinan II, Binalonan",300339,PANGASINAN,Monograde,0.06
JHS,Region I,"Pangasinan II, Binalonan",300340,PANGASINAN,Monograde,0.07
JHS,Region I,"Pangasinan II, Binalonan",300341,PANGASINAN,Monograde,0.09
JHS,Region I,"Pangasinan II, Binalonan",300342,PANGASINAN,Monograde,0.03
JHS,Region I,"Pangasinan II, Binalonan",300343,PANGASINAN,Monograde,0.1
JHS,Region I,"Pangasinan II, Binalonan",300344,PANGASINAN,Monograde,0.1
JHS,Region I,"Pangasinan II, Binalonan",300345,PANGASINAN,Monograde,0.1
JHS,Region I,"Pangasinan II, Binalonan",300346,PANGASINAN,Monograde,0.04
JHS,Region I,"Pangasinan II, Binalonan",300347,PANGASINAN,Monograde,0.1
JHS,Region I,"Pangasinan II, Binalonan",300348,PANGASINAN,Monograde,0.07
JHS,Region I,"Pangasinan II, Binalonan",300349,PANGASINAN,Monograde,0.06
JHS,Region I,"Pangasinan II, Binalonan",300350,PANGASINAN,Monograde,0.08
JHS,Region I,"Pangasinan II, Binalonan",300351,PANGASINAN,Monograde,0.1
JHS,Region I,"Pangasinan II, Binalonan",300352,PANGASINAN,Monograde,0.13
JHS,Region I,"Pangasinan II, Binalonan",300353,PANGASINAN,Monograde,0.14
JHS,Region I,"Pangasinan II, Binalonan",300354,PANGASINAN,Monograde,0.11
JHS,Region I,"Pangasinan II, Binalonan",300355,PANGASINAN,Monograde,0.12
JHS,Region I,"Pangasinan II, Binalonan",300356,PANGASINAN,Monograde,0.09
JHS,Region I,"Pangasinan II, Binalonan",300357,PANGASINAN,Monograde,0.12
JHS,Region I,"Pangasinan II, Binalonan",300358,PANGASINAN,Monograde,0.04
JHS,Region I,"Pangasinan II, Binalonan",300359,PANGASINAN,Monograde,0.09
JHS,Region I,"Pangasinan II, Binalonan",300360,PANGASINAN,Monograde,0.04
JHS,Region I,"Pangasinan II, Binalonan",300361,PANGASINAN,Monograde,0.11
JHS,Region I,"Pangasinan II, Binalonan",300362,PANGASINAN,Monograde,0.03
JHS,Region I,"Pangasinan II, Binalonan",300363,PANGASINAN,Monograde,0.07
JHS,Region I,"Pangasinan II, Binalonan",300364,PANGASINAN,Monograde,0.04
JHS,Region I,"Pangasinan II, Binalonan",300365,PANGASINAN,Monograde,0.09
JHS,Region I,"Pangasinan II, Binalonan",300366,PANGASINAN,Monograde,0.06
JHS,Region I,Dagupan City,300367,PANGASINAN,Monograde,0.07
JHS,Region I,Dagupan City,300368,PANGASINAN,Monograde,0.03
JHS,Region I,Dagupan City,300369,PANGASINAN,Monograde,0.08
JHS,Region I,Dagupan City,300370,PANGASINAN,Monograde,0.07
JHS,Region I,Dagupan City,300371,PANGASINAN,Monograde,0.03
JHS,Region I,Laoag City,300372,ILOCOS NORTE,Monograde,0.04
JHS,Region I,Laoag City,300373,ILOCOS NORTE,Monograde,0.02
JHS,Region I,Laoag City,300374,ILOCOS NORTE,Monograde,0.02
JHS,Region I,Laoag City,300375,ILOCOS NORTE,Monograde,0.03
JHS,Region I,San Carlos City,300376,PANGASINAN,Monograde,0.05
JHS,Region I,San Carlos City,300377,PANGASINAN,Monograde,0.04
JHS,Region I,San Carlos City,300378,PANGASINAN,Monograde,0.04
JHS,Region I,San Carlos City,300379,PANGASINAN,Monograde,0.05
JHS,Region I,San Carlos City,300380,PANGASINAN,Monograde,0.04
JHS,Region I,San Carlos City,300381,PANGASINAN,Monograde,0.03
JHS,Region I,San Carlos City,300382,PANGASINAN,Monograde,0.07
JHS,Region I,San Carlos City,300383,PANGASINAN,Monograde,0.04
JHS,Region I,San Carlos City,300384,PANGASINAN,Monograde,0.05
JHS,Region I,San Carlos City,300385,PANGASINAN,Monograde,0.05
JHS,Region I,San Carlos City,300386,PANGASINAN,Monograde,0.04
JHS,Region I,San Carlos City,300387,PANGASINAN,Monograde,0.05
JHS,Region I,San Carlos City,300388,PANGASINAN,Monograde,0.03
JHS,Region I,San Carlos City,300389,PANGASINAN,Monograde,0.05
JHS,Region I,San Carlos City,300390,PANGASINAN,Monograde,0.03
JHS,Region I,San Carlos City,300391,PANGASINAN,Monograde,0.05
JHS,Region I,Urdaneta City,300392,PANGASINAN,Monograde,0.03
JHS,Region I,Urdaneta City,300393,PANGASINAN,Monograde,0.04
JHS,Region I,Urdaneta City,300394,PANGASINAN,Monograde,0.04
JHS,Region I,Urdaneta City,300395,PANGASINAN,Monograde,0.04
JHS,Region I,Urdaneta City,300396,PANGASINAN,Monograde,0.03
JHS,Region I,Urdaneta City,300397,PANGASINAN,Monograde,0.04
JHS,Region I,Urdaneta City,300398,PANGASINAN,Monograde,0.03
JHS,Region I,Urdaneta City,300399,PANGASINAN,Monograde,0.04
JHS,Region IV-B,Puerto Princesa City,300400,PALAWAN,Monograde,0.18
JHS,Region I,Urdaneta City,300401,PANGASINAN,Monograde,0.03
JHS,Region I,Urdaneta City,300402,PANGASINAN,Monograde,0.04
JHS,Region I,Urdaneta City,300403,PANGASINAN,Monograde,0.04
JHS,Region I,Urdaneta City,300404,PANGASINAN,Monograde,0.03
JHS,Region I,Urdaneta City,300405,PANGASINAN,Monograde,0.03
JHS,Region I,Urdaneta City,300406,PANGASINAN,Monograde,0.03
JHS,Region I,Urdaneta City,300407,PANGASINAN,Monograde,0.03
JHS,Region I,Urdaneta City,300408,PANGASINAN,Monograde,0.03
JHS,Region I,Urdaneta City,300409,PANGASINAN,Monograde,0.03
JHS,Region I,Urdaneta City,300410,PANGASINAN,Monograde,0.02
JHS,Region II,Batanes,300411,BATANES,Monograde,0.03
JHS,Region IV-B,Oriental Mindoro,300412,ORIENTAL MINDORO,Monograde,0.23
JHS,Region II,Batanes,300413,BATANES,Monograde,0.08
JHS,Region II,Batanes,300414,BATANES,Monograde,0.3
JHS,Region II,Batanes,300415,BATANES,Monograde,0.09
JHS,Region II,Batanes,300416,BATANES,Monograde,0.07
JHS,Region II,Batanes,300417,BATANES,Monograde,0.12
JHS,Region II,Cagayan,300418,CAGAYAN,Monograde,0.17
JHS,Region II,Cagayan,300419,CAGAYAN,Monograde,0.17
JHS,Region II,Cagayan,300420,CAGAYAN,Monograde,0.09
JHS,Region II,Cagayan,300421,CAGAYAN,Monograde,0.24
JHS,Region II,Cagayan,300422,CAGAYAN,Monograde,0.06
JHS,Region II,Cagayan,300423,CAGAYAN,Monograde,0.16
JHS,Region II,Cagayan,300424,CAGAYAN,Monograde,0.18
JHS,Region II,Cagayan,300425,CAGAYAN,Monograde,0.09
JHS,Region II,Cagayan,300426,CAGAYAN,Monograde,0.06
JHS,Region II,Cagayan,300427,CAGAYAN,Monograde,0.13
JHS,Region II,Cagayan,300428,CAGAYAN,Monograde,0.14
JHS,Region II,Cagayan,300429,CAGAYAN,Monograde,0.17
JHS,Region II,Cagayan,300430,CAGAYAN,Monograde,0.12
JHS,Region II,Cagayan,300431,CAGAYAN,Monograde,0.1
JHS,Region II,Cagayan,300432,CAGAYAN,Monograde,0.12
JHS,Region II,Cagayan,300433,CAGAYAN,Monograde,0.12
JHS,Region II,Cagayan,300434,CAGAYAN,Monograde,0.16
JHS,Region II,Cagayan,300435,CAGAYAN,Monograde,0.11
JHS,Region II,Cagayan,300436,CAGAYAN,Monograde,0.21
JHS,Region II,Cagayan,300437,CAGAYAN,Monograde,0.15
JHS,Region II,Cagayan,300438,CAGAYAN,Monograde,0.12
JHS,Region II,Cagayan,300439,CAGAYAN,Monograde,0.12
JHS,Region II,Cagayan,300440,CAGAYAN,Monograde,0.12
JHS,Region II,Cagayan,300441,CAGAYAN,Monograde,0.5
JHS,Region II,Cagayan,300442,CAGAYAN,Monograde,0.48
JHS,Region II,Cagayan,300443,CAGAYAN,Monograde,0.12
JHS,Region II,Cagayan,300444,CAGAYAN,Monograde,0.12
JHS,Region II,Cagayan,300445,CAGAYAN,Monograde,0.04
JHS,Region II,Cagayan,300446,CAGAYAN,Monograde,0.07
JHS,Region II,Cagayan,300447,CAGAYAN,Monograde,0.18
JHS,Region IV-B,Oriental Mindoro,300448,ORIENTAL MINDORO,Monograde,0.18
JHS,Region II,Cagayan,300449,CAGAYAN,Monograde,0.24
JHS,Region II,Cagayan,300450,CAGAYAN,Monograde,0.19
JHS,Region II,Cagayan,300451,CAGAYAN,Monograde,0.23
JHS,Region II,Cagayan,300452,CAGAYAN,Monograde,0.1
JHS,Region II,Cagayan,300453,CAGAYAN,Monograde,0.09
JHS,Region II,Cagayan,300454,CAGAYAN,Monograde,0.18
JHS,Region II,Cagayan,300455,CAGAYAN,Monograde,0.13
JHS,Region II,Cagayan,300456,CAGAYAN,Monograde,0.06
JHS,Region II,Cagayan,300457,CAGAYAN,Monograde,0.13
JHS,Region II,Cagayan,300458,CAGAYAN,Monograde,0.07
JHS,Region II,Cagayan,300459,CAGAYAN,Monograde,0.07
JHS,Region II,Cagayan,300460,CAGAYAN,Monograde,0.12
JHS,Region II,Cagayan,300461,CAGAYAN,Monograde,0.08
JHS,Region II,Cagayan,300462,CAGAYAN,Monograde,0.13
JHS,Region II,Cagayan,300463,CAGAYAN,Monograde,0.08
JHS,Region II,Cagayan,300464,CAGAYAN,Monograde,0.18
JHS,Region II,Cagayan,300465,CAGAYAN,Monograde,0.17
JHS,Region II,Cagayan,300466,CAGAYAN,Monograde,0.08
JHS,Region II,Cagayan,300467,CAGAYAN,Monograde,0.1
JHS,Region II,Cagayan,300468,CAGAYAN,Monograde,0.12
JHS,Region II,Cagayan,300469,CAGAYAN,Monograde,0.11
JHS,Region II,Cagayan,300470,CAGAYAN,Monograde,0.2
JHS,Region II,Cagayan,300471,CAGAYAN,Monograde,0.15
JHS,Region II,Cagayan,300472,CAGAYAN,Monograde,0.09
JHS,Region II,Cagayan,300473,CAGAYAN,Monograde,0.16
JHS,Region II,Cagayan,300474,CAGAYAN,Monograde,0.19
JHS,Region II,Cagayan,300475,CAGAYAN,Monograde,0.1
JHS,Region II,Cagayan,300476,CAGAYAN,Monograde,0.1
JHS,Region II,Cagayan,300477,CAGAYAN,Monograde,0.12
JHS,Region II,Cagayan,300478,CAGAYAN,Monograde,0.13
JHS,Region II,Cagayan,300479,CAGAYAN,Monograde,0.17
JHS,Region II,Cagayan,300480,CAGAYAN,Monograde,0.2
JHS,Region II,Cagayan,300481,CAGAYAN,Monograde,0.08
JHS,Region II,Cagayan,300482,CAGAYAN,Monograde,0.16
JHS,Region II,Cagayan,300483,CAGAYAN,Monograde,0.15
JHS,Region II,Cagayan,300484,CAGAYAN,Monograde,0.13
JHS,Region II,Cagayan,300485,CAGAYAN,Monograde,0.2
JHS,Region II,Cagayan,300486,CAGAYAN,Monograde,0.19
JHS,Region II,Cagayan,300487,CAGAYAN,Monograde,0.14
JHS,Region II,Cagayan,300488,CAGAYAN,Monograde,0.17
JHS,Region II,Cagayan,300489,CAGAYAN,Monograde,0.22
JHS,Region II,Cagayan,300490,CAGAYAN,Monograde,0.12
JHS,Region II,Cagayan,300491,CAGAYAN,Monograde,0.12
JHS,Region II,Cagayan,300492,CAGAYAN,Monograde,0.11
JHS,Region II,Cagayan,300493,CAGAYAN,Monograde,0.08
JHS,Region II,Cagayan,300494,CAGAYAN,Monograde,0.09
JHS,Region VIII,Northern Samar,300495,NORTHERN SAMAR,Monograde,0.27
JHS,Region V,Camarines Sur,300496,CAMARINES SUR,Monograde,0.19
JHS,Region II,Cagayan,300497,CAGAYAN,Monograde,0.11
JHS,Region II,Isabela,300498,ISABELA,Monograde,0.15
JHS,Region II,Isabela,300499,ISABELA,Monograde,0.07
JHS,Region II,Isabela,300500,ISABELA,Monograde,0.18
JHS,Region II,Isabela,300501,ISABELA,Monograde,0.19
JHS,Region II,Isabela,300502,ISABELA,Monograde,0.12
JHS,Region II,Isabela,300503,ISABELA,Monograde,0.09
JHS,Region II,Isabela,300504,ISABELA,Monograde,0.07
JHS,Region II,Santiago City,300505,ISABELA,Monograde,0.1
JHS,Region II,Isabela,300506,ISABELA,Monograde,0.12
JHS,Region X,Malaybalay City,300507,BUKIDNON,Monograde,0.15
JHS,Region II,Isabela,300508,ISABELA,Monograde,0.15
JHS,Region II,Isabela,300509,ISABELA,Monograde,0.15
JHS,Region II,Isabela,300510,ISABELA,Monograde,0.07
JHS,Region II,Isabela,300511,ISABELA,Monograde,0.06
JHS,Region II,Isabela,300512,ISABELA,Monograde,0.1
JHS,Region II,Isabela,300513,ISABELA,Monograde,0.14
JHS,Region II,Isabela,300514,ISABELA,Monograde,0.09
JHS,Region III,Aurora,300515,AURORA,Monograde,0.2
JHS,Region II,Cauayan City,300516,ISABELA,Monograde,0.09
JHS,Region III,Nueva Ecija,300517,NUEVA ECIJA,Monograde,0.12
JHS,Region II,Isabela,300518,ISABELA,Monograde,0.17
JHS,Region VII,Bohol,300519,BOHOL,Monograde,0.27
JHS,Region II,Isabela,300520,ISABELA,Monograde,0.1
JHS,Region II,Isabela,300521,ISABELA,Monograde,0.08
JHS,Region II,Isabela,300522,ISABELA,Monograde,0.14
JHS,Region II,Isabela,300523,ISABELA,Monograde,0.21
JHS,Region II,Isabela,300524,ISABELA,Monograde,0.12
JHS,Region II,Nueva Vizcaya,300525,NUEVA VIZCAYA,Monograde,0.15
JHS,Region II,Isabela,300526,ISABELA,Monograde,0.49
JHS,Region III,Pampanga,300527,PAMPANGA,Monograde,0.1
JHS,Region II,Santiago City,300528,ISABELA,Monograde,0.05
JHS,Region II,Isabela,300529,ISABELA,Monograde,0.12
JHS,Region II,Isabela,300530,ISABELA,Monograde,0.13
JHS,Region II,Isabela,300532,ISABELA,Monograde,0.12
JHS,Region II,Isabela,300533,ISABELA,Monograde,0.26
JHS,Region II,Isabela,300534,ISABELA,Monograde,0.16
JHS,Region II,Isabela,300535,ISABELA,Monograde,0.12
JHS,Region IV-A,Dasmarinas City,300536,CAVITE,Monograde,0.04
JHS,Region II,Isabela,300537,ISABELA,Monograde,0.05
JHS,Region II,Cauayan City,300538,ISABELA,Monograde,0.06
JHS,Region II,Isabela,300539,ISABELA,Monograde,0.13
JHS,Region II,City of Ilagan,300540,ISABELA,Monograde,0.05
JHS,Region II,Isabela,300541,ISABELA,Monograde,0.14
JHS,Region II,City of Ilagan,300542,ISABELA,Monograde,0.03
JHS,Region II,City of Ilagan,300543,ISABELA,Monograde,0.05
JHS,CARAGA,Dinagat Island,300544,DINAGAT ISLANDS,Monograde,0.26
JHS,Region II,City of Ilagan,300545,ISABELA,Monograde,0.05
JHS,Region II,Isabela,300546,ISABELA,Monograde,0.17
JHS,Region II,Isabela,300547,ISABELA,Monograde,0.26
JHS,Region II,Isabela,300549,ISABELA,Monograde,0.35
JHS,Region II,Isabela,300550,ISABELA,Monograde,0.13
JHS,Region II,Isabela,300551,ISABELA,Monograde,0.09
JHS,Region II,Cauayan City,300552,ISABELA,Monograde,0.09
JHS,NCR,Paranaque City,300553,NCR   FOURTH DISTRICT,Monograde,0.03
JHS,Region II,Isabela,300554,ISABELA,Monograde,0.3
JHS,Region II,Isabela,300555,ISABELA,Monograde,0.14
JHS,Region II,Isabela,300556,ISABELA,Monograde,0.07
JHS,Region XI,Davao City,300557,DAVAO DEL SUR,Monograde,0.03
JHS,Region II,Isabela,300558,ISABELA,Monograde,0.06
JHS,Region II,Isabela,300559,ISABELA,Monograde,0.08
JHS,Region II,Isabela,300560,ISABELA,Monograde,0.31
JHS,Region II,Isabela,300561,ISABELA,Monograde,0.08
JHS,Region II,Isabela,300562,ISABELA,Monograde,0.08
JHS,Region II,Isabela,300563,ISABELA,Monograde,0.05
JHS,Region II,Isabela,300564,ISABELA,Monograde,0.28
JHS,Region II,Isabela,300565,ISABELA,Monograde,0.11
JHS,Region II,Isabela,300566,ISABELA,Monograde,0.11
JHS,Region II,Cauayan City,300567,ISABELA,Monograde,0.05
JHS,Region II,Isabela,300568,ISABELA,Monograde,0.13
JHS,Region II,Isabela,300569,ISABELA,Monograde,0.05
JHS,Region II,Isabela,300570,ISABELA,Monograde,0.17
JHS,Region II,Isabela,300571,ISABELA,Monograde,0.12
JHS,Region II,Isabela,300572,ISABELA,Monograde,0.16
JHS,Region XI,Davao City,300573,DAVAO DEL SUR,Monograde,0.21
JHS,Region II,Isabela,300574,ISABELA,Monograde,0.16
JHS,Region II,Isabela,300575,ISABELA,Monograde,0.05
JHS,Region II,Isabela,300576,ISABELA,Monograde,0.11
JHS,Region XI,Compostela Valley,300577,COMPOSTELA VALLEY,Monograde,0.16
JHS,Region II,Santiago City,300578,ISABELA,Monograde,0.04
JHS,Region II,Isabela,300579,ISABELA,Monograde,0.06
JHS,Region II,Isabela,300580,ISABELA,Monograde,0.16
JHS,Region II,Isabela,300581,ISABELA,Monograde,0.13
JHS,Region II,Isabela,300582,ISABELA,Monograde,0.19
JHS,Region II,City of Ilagan,300583,ISABELA,Monograde,0.05
JHS,Region II,City of Ilagan,300584,ISABELA,Monograde,0.12
JHS,Region II,Isabela,300585,ISABELA,Monograde,0.07
JHS,Region II,Isabela,300586,ISABELA,Monograde,0.15
JHS,Region II,Isabela,300587,ISABELA,Monograde,0.1
JHS,Region XI,Compostela Valley,300588,COMPOSTELA VALLEY,Monograde,0.31
JHS,Region II,Cauayan City,300589,ISABELA,Monograde,0.05
JHS,Region II,Isabela,300590,ISABELA,Monograde,0.22
JHS,Region II,Isabela,300591,ISABELA,Monograde,0.09
JHS,Region II,Isabela,300592,ISABELA,Monograde,0.16
JHS,Region II,Isabela,300593,ISABELA,Monograde,0.12
JHS,Region II,Isabela,300594,ISABELA,Monograde,0.11
JHS,Region II,Isabela,300595,ISABELA,Monograde,0.15
JHS,Region II,Isabela,300596,ISABELA,Monograde,0.19
JHS,Region II,Isabela,300597,ISABELA,Monograde,0.09
JHS,Region II,Santiago City,300599,ISABELA,Monograde,0.03
JHS,Region II,Isabela,300600,ISABELA,Monograde,0.35
JHS,Region II,Isabela,300601,ISABELA,Monograde,0.11
JHS,Region II,City of Ilagan,300602,ISABELA,Monograde,0.05
JHS,Region II,Isabela,300603,ISABELA,Monograde,0.16
JHS,Region II,Isabela,300604,ISABELA,Monograde,0.15
JHS,Region II,Isabela,300605,ISABELA,Monograde,0.14
JHS,Region II,Isabela,300606,ISABELA,Monograde,0.12
JHS,Region XI,Compostela Valley,300607,COMPOSTELA VALLEY,Monograde,0.06
JHS,Region XI,Compostela Valley,300608,COMPOSTELA VALLEY,Monograde,0.35
JHS,Region II,Isabela,300609,ISABELA,Monograde,0.08
JHS,Region II,Isabela,300610,ISABELA,Monograde,0.09
JHS,Region II,Isabela,300611,ISABELA,Monograde,0.14
JHS,Region II,Isabela,300612,ISABELA,Monograde,0.17
JHS,Region II,Cauayan City,300613,ISABELA,Monograde,0.07
JHS,Region II,Cauayan City,300614,ISABELA,Monograde,0.05
JHS,Region II,Nueva Vizcaya,300615,NUEVA VIZCAYA,Monograde,0.29
JHS,Region II,Nueva Vizcaya,300616,NUEVA VIZCAYA,Monograde,0.29
JHS,Region II,Nueva Vizcaya,300617,NUEVA VIZCAYA,Monograde,0.12
JHS,Region II,Nueva Vizcaya,300618,NUEVA VIZCAYA,Monograde,0.08
JHS,Region II,Nueva Vizcaya,300619,NUEVA VIZCAYA,Monograde,0.17
JHS,Region II,Nueva Vizcaya,300620,NUEVA VIZCAYA,Monograde,0.04
JHS,Region II,Nueva Vizcaya,300621,NUEVA VIZCAYA,Monograde,0.03
JHS,Region II,Nueva Vizcaya,300622,NUEVA VIZCAYA,Monograde,0.1
JHS,Region II,Nueva Vizcaya,300623,NUEVA VIZCAYA,Monograde,0.05
JHS,Region II,Nueva Vizcaya,300624,NUEVA VIZCAYA,Monograde,0.23
JHS,Region II,Nueva Vizcaya,300625,NUEVA VIZCAYA,Monograde,0.15
JHS,Region II,Nueva Vizcaya,300626,NUEVA VIZCAYA,Monograde,0.04
JHS,Region II,Nueva Vizcaya,300627,NUEVA VIZCAYA,Monograde,0.1
JHS,Region II,Nueva Vizcaya,300628,NUEVA VIZCAYA,Monograde,0.13
JHS,Region II,Nueva Vizcaya,300629,NUEVA VIZCAYA,Monograde,0.19
JHS,Region II,Nueva Vizcaya,300630,NUEVA VIZCAYA,Monograde,0.22
JHS,Region II,Nueva Vizcaya,300631,NUEVA VIZCAYA,Monograde,0.12
JHS,Region II,Nueva Vizcaya,300632,NUEVA VIZCAYA,Monograde,0.12
JHS,Region II,Nueva Vizcaya,300633,NUEVA VIZCAYA,Monograde,0.19
JHS,Region II,Nueva Vizcaya,300634,NUEVA VIZCAYA,Monograde,0.1
JHS,Region II,Nueva Vizcaya,300635,NUEVA VIZCAYA,Monograde,0.06
JHS,Region II,Nueva Vizcaya,300636,NUEVA VIZCAYA,Monograde,0.2
JHS,Region II,Nueva Vizcaya,300637,NUEVA VIZCAYA,Monograde,0.11
JHS,Region II,Nueva Vizcaya,300638,NUEVA VIZCAYA,Monograde,0.05
JHS,Region II,Nueva Vizcaya,300639,NUEVA VIZCAYA,Monograde,0.21
JHS,Region XI,Compostela Valley,300640,COMPOSTELA VALLEY,Monograde,0.22
JHS,Region II,Nueva Vizcaya,300641,NUEVA VIZCAYA,Monograde,0.02
JHS,Region II,Nueva Vizcaya,300642,NUEVA VIZCAYA,Monograde,0.05
JHS,Region II,Nueva Vizcaya,300643,NUEVA VIZCAYA,Monograde,0.07
JHS,Region II,Nueva Vizcaya,300644,NUEVA VIZCAYA,Monograde,0.06
JHS,Region II,Nueva Vizcaya,300645,NUEVA VIZCAYA,Monograde,0.1
JHS,Region II,Nueva Vizcaya,300646,NUEVA VIZCAYA,Monograde,0.05
JHS,Region II,Nueva Vizcaya,300647,NUEVA VIZCAYA,Monograde,0.13
JHS,Region II,Nueva Vizcaya,300648,NUEVA VIZCAYA,Monograde,0.11
JHS,Region II,Nueva Vizcaya,300649,NUEVA VIZCAYA,Monograde,0.1
JHS,Region II,Nueva Vizcaya,300650,NUEVA VIZCAYA,Monograde,0.04
JHS,Region II,Nueva Vizcaya,300651,NUEVA VIZCAYA,Monograde,0.05
JHS,Region II,Quirino,300652,QUIRINO,Monograde,0.06
JHS,Region II,Quirino,300653,QUIRINO,Monograde,0.07
JHS,Region II,Quirino,300654,QUIRINO,Monograde,0.07
JHS,Region II,Quirino,300655,QUIRINO,Monograde,0.07
JHS,Region II,Quirino,300656,QUIRINO,Monograde,0.03
JHS,Region II,Quirino,300657,QUIRINO,Monograde,0.06
JHS,Region II,Quirino,300659,QUIRINO,Monograde,0.08
JHS,Region II,Quirino,300660,QUIRINO,Monograde,0.07
JHS,Region II,Quirino,300661,QUIRINO,Monograde,0.08
JHS,Region II,Quirino,300662,QUIRINO,Monograde,0.14
JHS,Region II,Quirino,300663,QUIRINO,Monograde,0.05
JHS,Region II,Quirino,300664,QUIRINO,Monograde,0.04
JHS,Region II,Quirino,300665,QUIRINO,Monograde,0.04
JHS,Region II,Quirino,300666,QUIRINO,Monograde,0.07
JHS,Region XI,Compostela Valley,300667,COMPOSTELA VALLEY,Monograde,0.16
JHS,Region II,Tuguegarao City,300668,CAGAYAN,Monograde,0.03
JHS,Region II,Tuguegarao City,300669,CAGAYAN,Monograde,0.04
JHS,Region II,Tuguegarao City,300670,CAGAYAN,Monograde,0.03
JHS,Region II,Tuguegarao City,300671,CAGAYAN,Monograde,0.04
JHS,Region III,Aurora,300672,AURORA,Monograde,0.03
JHS,Region III,Aurora,300673,AURORA,Monograde,0.05
JHS,Region III,Aurora,300674,AURORA,Monograde,0.07
JHS,Region III,Aurora,300675,AURORA,Monograde,0.09
JHS,Region III,Aurora,300676,AURORA,Monograde,0.06
JHS,Region III,Aurora,300677,AURORA,Monograde,0.03
JHS,Region III,Aurora,300678,AURORA,Monograde,0.08
JHS,Region III,Aurora,300679,AURORA,Monograde,0.07
JHS,Region III,Aurora,300680,AURORA,Monograde,0.27
JHS,Region III,Aurora,300681,AURORA,Monograde,0.2
JHS,Region III,Aurora,300682,AURORA,Monograde,0.2
JHS,Region III,Aurora,300683,AURORA,Monograde,0.06
JHS,Region III,Aurora,300684,AURORA,Monograde,0.15
JHS,Region III,Aurora,300685,AURORA,Monograde,0.2
JHS,Region III,Aurora,300686,AURORA,Monograde,0.05
JHS,Region III,Aurora,300687,AURORA,Monograde,0.05
JHS,Region III,Aurora,300688,AURORA,Monograde,0.3
JHS,Region III,Aurora,300689,AURORA,Monograde,0.17
JHS,Region III,Aurora,300690,AURORA,Monograde,0.16
JHS,Region III,Aurora,300691,AURORA,Monograde,0.1
JHS,Region III,Aurora,300692,AURORA,Monograde,0.2
JHS,Region III,Aurora,300693,AURORA,Monograde,0.07
JHS,Region III,Aurora,300694,AURORA,Monograde,0.04
JHS,Region III,Aurora,300695,AURORA,Monograde,0.33
JHS,Region III,Aurora,300696,AURORA,Monograde,0.06
JHS,Region III,Bataan,300697,BATAAN,Monograde,0.05
JHS,Region III,Bataan,300698,BATAAN,Monograde,0.06
JHS,Region III,Bataan,300699,BATAAN,Monograde,0.07
JHS,Region III,Bataan,300700,BATAAN,Monograde,0.09
JHS,Region III,Bataan,300701,BATAAN,Monograde,0.08
JHS,Region III,Balanga City,300702,BATAAN,Monograde,0.04
JHS,Region III,Bataan,300703,BATAAN,Monograde,0.06
JHS,Region III,Bataan,300704,BATAAN,Monograde,0.12
JHS,Region III,Bataan,300705,BATAAN,Monograde,0.07
JHS,Region III,Bataan,300706,BATAAN,Monograde,0.08
JHS,Region III,Bataan,300707,BATAAN,Monograde,0.06
JHS,Region III,Bataan,300708,BATAAN,Monograde,0.09
JHS,Region III,Bataan,300709,BATAAN,Monograde,0.05
JHS,Region III,Bataan,300710,BATAAN,Monograde,0.06
JHS,Region III,Bataan,300711,BATAAN,Monograde,0.08
JHS,Region III,Bataan,300712,BATAAN,Monograde,0.11
JHS,Region III,Bataan,300713,BATAAN,Monograde,0.11
JHS,Region III,Bataan,300714,BATAAN,Monograde,0.19
JHS,Region III,Bataan,300715,BATAAN,Monograde,0.07
JHS,Region III,Bataan,300716,BATAAN,Monograde,0.05
JHS,Region III,Bataan,300717,BATAAN,Monograde,0.06
JHS,Region III,Bataan,300718,BATAAN,Monograde,0.09
JHS,Region III,Bataan,300719,BATAAN,Monograde,0.06
JHS,Region III,Bulacan,300720,BULACAN,Monograde,0.05
JHS,Region III,Bulacan,300721,BULACAN,Monograde,0.06
JHS,Region III,Bulacan,300722,BULACAN,Monograde,0.15
JHS,Region III,Bulacan,300723,BULACAN,Monograde,0.14
JHS,Region III,Bulacan,300724,BULACAN,Monograde,0.26
